"Äijät lukee : miesten lukupiiri livenä ja somessa,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Kirjaston asiakkaat"",""Lapua"",""Etelä-Pohjanmaa"",""2014-06-01T00:00:00"",""11700"",""Länsi- ja Sisä-Suomen"",""ELY"",""2",
"Aineistot talteen ja käyttöön - digitointipiste Ranuan kirjastolle,""Digitointi"",""Kirjaston asiakkaat"",""Ranua"",""Lappi"",""2013-04-01T00:00:00"",""14120"",""Lapin ELY-keskus"",""ELY"",""2013-12-31T00:00:00"",""Ranuan kunnankirjasto"",""2012-01-01 00:00:00"",""fi"",""hankk",
"AjanKohtaus!,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Kirjaston asiakkaat"",""Helsinki"",""Uusimaa"",""2012-03-31T00:00:00"",""71000"",""Uudenmaan ELY-keskus"",""ELY"",""2013-12-30T00:00:00"",""Helsingin kaupunginkirjasto"",""2012-01-01 00:00:00"",""fi",
"Ajanmukaisten tietokoneiden hankkiminen asiakaskäyttöön,""Laitehankinnat"",""Kirjaston asiakkaat"",""Tarvasjoki"",""Varsinais-Suomi"",""2011-12-31T00:00:00"",""2300"",""Varsinais-Suomen"",""ELY"",""2013-12-30T00:00:00"",""Tarvasjoen kirjasto"",""2012-01-01 00:00:00"",""fi"",""",
"Ajantasaista tietotekniikkaa ja mobiilia kirjavinkkausta ,""Mediakasvatus: pelit, tiedonhakinnan ohjaus, lähdekriittisyys, monimedialukutaito jne."",""Kirjaston henkilökunta"",""Hyvinkää"",""Uusimaa"",""2014-05-13T00:00:00"",""1500"",""Etelä-Suomen"",""ELY"",""2015-1",
"Ajantasaista tietotekniikkaa ja mobiilia kirjavinkkausta ,""Mediakasvatus: pelit, tiedonhakinnan ohjaus, lähdekriittisyys, monimedialukutaito jne."",""Kirjaston asiakkaat"",""Hyvinkää"",""Uusimaa"",""2014-05-13T00:00:00"",""1500"",""Etelä-Suomen"",""ELY"",""2015-12-31",
"Alakoululaisten kirjavilmaatti,""Mediakasvatus: pelit, tiedonhakinnan ohjaus, lähdekriittisyys, monimedialukutaito jne."",""Lapset (alle 13 v.)"",""Kangasniemi"",""Etelä-Savo"",""2014-08-01T00:00:00"",""8500"",""Itä-Suomen"",""ELY"",""2015-05-31T00:00:00"",""Kangasniemen",
"Äldreomsorg på distans,""Palvelujen kehittäminen"",""Ikääntyneet"",""Parainen"",""Varsinais-Suomi"",""2013-01-01T00:00:00"",""7200"",""Varsinais-Suomen"",""ELY"",""2013-12-31T00:00:00"",""Pargas stadsbibliotek"",""2013-01-01 00:00:00"",""sv"",""hankkeet.kirjastot.fi/node/119",
"Aluekirjastoista koko perheen kulttuurikeskuksia,""Palvelujen kehittäminen"",""Kirjaston henkilökunta"",""Oulu"",""Pohjois-Pohjanmaa"",""2013-05-01T00:00:00"",""91200"",""Pohjois-Pohjanmaan"",""ELY"",""2014-12-31T00:00:00"",""Oulun kaupunginkirjasto-maakuntakirjasto"",""201",
"Aluekirjastoista koko perheen kulttuurikeskuksia,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Oulu"",""Pohjois-Pohjanmaa"",""2013-05-01T00:00:00"",""91200"",""Pohjois-Pohjanmaan"",""ELY"",""2014-12-31T00:00:00"",""Oulun kaupunginkirjasto-maakuntakirjasto"",""2013-01",
"Aluetietokannat ajan tasalle,""Verkkopalvelut ja tietojärjestelmät"",""Kirjaston asiakkaat"",""Oulu"",""Pohjois-Pohjanmaa"",""2014-05-01T00:00:00"",""48800"",""Pohjois-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Oulun kaupunginkirjasto-maakuntakirjasto"",""2014-01-01 00:00:0",
"Älyhylly laajenee - taskuun,""Verkkopalvelut ja tietojärjestelmät"",""Kirjaston asiakkaat"",""Pori"",""Satakunta"",""2014-03-31T00:00:00"",""126000"",""Lounais-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Porin kaupunginkirjasto - Satakunnan maakuntakirjasto"",""2014-01-01 0",
"Ammattina asiakas : kirjaston asiakaspalvelun arviointihanke,""Palvelujen kehittäminen"",""Kirjaston henkilökunta"",""Lappeenranta"",""Etelä-Karjala"",""2012-09-02T00:00:00"",""14721"",""Uudenmaan ELY-keskus"",""ELY"",""2013-05-30T00:00:00"",""Lappeenrannan maakuntakirja",
"Ammattina asiakas : kirjaston asiakaspalvelun arviointihanke,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Lappeenranta"",""Etelä-Karjala"",""2012-09-02T00:00:00"",""14721"",""Uudenmaan ELY-keskus"",""ELY"",""2013-05-30T00:00:00"",""Lappeenrannan maakuntakirjasto""",
"Anders ja Melinda I -vaihe,""Verkkopalvelut ja tietojärjestelmät"",""Kirjaston henkilökunta"",""Kokkola"",""Keski-Pohjanmaa"",""2014-04-01T00:00:00"",""22000"",""Länsi- ja Sisä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Kokkolan kaupunginkirjasto - maakuntakirjasto"",""2",
"Arkistotonttujen digipalvelut,""Laitehankinnat"",""Kirjaston asiakkaat"",""Uusikaupunki"",""Varsinais-Suomi"",""2013-04-01T00:00:00"",""4620"",""Varsinais-Suomen"",""ELY"",""2014-12-31T00:00:00"",""Uudenkaupungin kaupunginkirjasto"",""2013-01-01 00:00:00"",""fi"",""hankkeet.kirja",
"Artikkelien aarteet : keskisuomalaisten aikakauslehtien digitointihanke,""Digitointi"",""Kirjaston henkilökunta"",""Keuruu"",""Keski-Suomi"",""2014-08-03T00:00:00"",""35000"",""Länsi- ja Sisä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Keuruun kaupunginkirjasto"",""2014-01-",
"Artikkelien aarteet : keskisuomalaisten aikakauslehtien digitointihanke,""Digitointi"",""Kirjaston asiakkaat"",""Keuruu"",""Keski-Suomi"",""2014-08-03T00:00:00"",""35000"",""Länsi- ja Sisä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Keuruun kaupunginkirjasto"",""2014-01-01 0",
"Asiakaskoneet ajantasalle,""Laitehankinnat"",""Nuoret (13-19  v.)"",""Pöytyä"",""Varsinais-Suomi"",""2012-05-30T00:00:00"",""6900"",""Varsinais-Suomen"",""ELY"",""2013-12-31T00:00:00"",""Pöytyän kirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/289"",""5900",
"Asiakaskoneet ajantasalle,""Laitehankinnat"",""Lapset (alle 13 v.)"",""Pöytyä"",""Varsinais-Suomi"",""2012-05-30T00:00:00"",""6900"",""Varsinais-Suomen"",""ELY"",""2013-12-31T00:00:00"",""Pöytyän kirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/289"",""590",
"Asiakaspäätteet ajan tasalle,""Laitehankinnat"",""Kirjaston asiakkaat"",""Hankasalmi"",""Keski-Suomi"",""2014-04-15T00:00:00"",""7700"",""Länsi- ja Sisä-Suomen "",""ELY"",""2015-10-30T00:00:00"",""Hankasalmen kirjasto"",""2014-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/n",
"Asiakaspäätteet käyttäjien tarpeisiin,""Laitehankinnat"",""Työttömät"",""Aura"",""Varsinais-Suomi"",""2012-04-01T00:00:00"",""5800"",""Varsinais-Suomen"",""ELY"",""2012-12-30T00:00:00"",""Auran kirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/595"",""58",
"Asiakaspäätteet käyttäjien tarpeisiin,""Laitehankinnat"",""Kirjaston asiakkaat"",""Aura"",""Varsinais-Suomi"",""2012-04-01T00:00:00"",""5800"",""Varsinais-Suomen"",""ELY"",""2012-12-30T00:00:00"",""Auran kirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/5",
"Asiakaspalvelulaitteet ajan tasalle,""Laitehankinnat"",""Kirjaston asiakkaat"",""Orimattila"",""Päijät-Häme"",""2013-05-01T00:00:00"",""9000"",""Uudenmaan"",""ELY"",""2013-12-31T00:00:00"",""Orimattilan kaupunginkirjasto"",""2013-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi",
"Asiakaspalvelun ja itsepalvelun perusta kuntoon,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Karkkila"",""Uusimaa"",""2014-05-02T00:00:00"",""16200"",""Etelä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Karkkilan kaupunginkirjasto"",""2014-01-01 00:00:00"",""fi"",""hankk",
"Asiakasrajapinnat ajan tasalle,""Laitehankinnat"",""Kirjaston asiakkaat"",""Hattula"",""Kanta-Häme"",""2014-04-01T00:00:00"",""12000"",""Etelä-Suomen"",""ELY"",""2015-04-30T00:00:00"",""Hattulan kunnankirjasto"",""2014-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/2299"",",
"Asiakastietokoneet ajan tasalle,""Laitehankinnat"",""Kirjaston asiakkaat"",""Loimaa"",""Varsinais-Suomi"",""2014-04-01T00:00:00"",""9900"",""Lounais-Suomen"",""ELY"",""2015-05-31T00:00:00"",""Loimaan kaupunginkirjasto"",""2014-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/",
"Asiakastietokoneet asianmukaisiksi,""Laitehankinnat"",""Kirjaston asiakkaat"",""Kyyjärvi"",""Keski-Suomi"",""2013-05-01T00:00:00"",""3000"",""Pohjanmaan"",""ELY"",""2014-12-31T00:00:00"",""Kyyjärven kunnankirjasto"",""2013-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/13",
"Asiakastietokoneiden päivitys nykyaikaa vastaaviksi,""Laitehankinnat"",""Kirjaston asiakkaat"",""Savonlinna"",""Etelä-Savo"",""2012-01-31T00:00:00"",""2300"",""Pohjois-Savon"",""ELY"",""2012-12-30T00:00:00"",""Punkaharjun kirjasto"",""2011-01-01 00:00:00"",""fi"",""hankkeet.kir",
"Asumisen ja elämisen teemahuone,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Kirjaston asiakkaat"",""Sipoo"",""Uusimaa"",""2013-05-01T00:00:00"",""26600"",""Uudenmaan"",""ELY"",""2014-11-30T00:00:00"",""Sipoon kunnankirjasto"",""2013-01-01 00:00:00"",""fi",
"Audiomatkoja - lainattavien paikallistarinoiden audio-arkisto Sauvon kirjastoon,""Palvelujen kehittäminen"",""Kirjaston ei-käyttäjät"",""Sauvo"",""Varsinais-Suomi"",""2013-03-01T00:00:00"",""19500"",""Varsinais-Suomen"",""ELY"",""2013-09-30T00:00:00"",""Sauvon kirjasto""",
"Audiomatkoja - lainattavien paikallistarinoiden audio-arkisto Sauvon kirjastoon,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Sauvo"",""Varsinais-Suomi"",""2013-03-01T00:00:00"",""19500"",""Varsinais-Suomen"",""ELY"",""2013-09-30T00:00:00"",""Sauvon kirjasto"",""2013",
"Audiovisuaalisen sisällöntuotannon laajennusprojekti,""Kokoelmien kehittäminen, e-aineistot"",""Kirjaston henkilökunta"",""Vantaa"",""Uusimaa"",""2012-02-29T00:00:00"",""35394"",""Uudenmaan ELY-keskus"",""ELY"",""2013-12-30T00:00:00"",""Vantaan kirjasto- ja tietopalvelu",
"Audiovisuaalisen sisällöntuotannon laajennusprojekti,""Kokoelmien kehittäminen, e-aineistot"",""Kirjaston asiakkaat"",""Vantaa"",""Uusimaa"",""2012-02-29T00:00:00"",""35394"",""Uudenmaan ELY-keskus"",""ELY"",""2013-12-30T00:00:00"",""Vantaan kirjasto- ja tietopalvelut"",""",
"Avoimella mielellä : runot tutuiksi lapsille ja ikäihmisille,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Lapset (alle 13 v.)"",""Lumijoki"",""Pohjois-Pohjanmaa"",""2014-08-03T00:00:00"",""2300"",""Pohjois-Suomen"",""ELY",
"Avoimella mielellä : runot tutuiksi lapsille ja ikäihmisille,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Ikääntyneet"",""Lumijoki"",""Pohjois-Pohjanmaa"",""2014-08-03T00:00:00"",""2300"",""Pohjois-Suomen"",""ELY"",""201",
"Avoimien ovien kirjasto,""Laitehankinnat"",""Kirjaston henkilökunta"",""Tohmajärvi"",""Pohjois-Karjala"",""2012-03-31T00:00:00"",""7400"",""Pohjois-Savon"",""ELY"",""2013-03-30T00:00:00"",""Tohmajärven kunnankirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/nod",
"Avoimien ovien kirjasto,""Laitehankinnat"",""Kirjaston asiakkaat"",""Tohmajärvi"",""Pohjois-Karjala"",""2012-03-31T00:00:00"",""7400"",""Pohjois-Savon"",""ELY"",""2013-03-30T00:00:00"",""Tohmajärven kunnankirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node/70",
"Avoin kirjasto,""Verkkopalvelut ja tietojärjestelmät"",""Kirjaston asiakkaat"",""Joensuu"",""Pohjois-Karjala"",""2013-02-01T00:00:00"",""304200"",""Pohjois-Savon"",""OKM"",""2014-12-31T00:00:00"",""Joensuun seutukirjasto - Pohjois-Karjalan maakuntakirjasto"",""2013-01-01 00",
"Avoin lähikirjasto Sastamalaan,""Palvelujen kehittäminen"",""Kirjaston ei-käyttäjät"",""Sastamala"",""Pirkanmaa"",""2014-08-01T00:00:00"",""74200"",""Länsi- ja Sisä-Suomen"",""ELY"",""2015-11-30T00:00:00"",""Sastamalan kaupunginkirjasto"",""2014-01-01 00:00:00"",""fi"",""h",
"Avoin lähikirjasto Sastamalaan,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Sastamala"",""Pirkanmaa"",""2014-08-01T00:00:00"",""74200"",""Länsi- ja Sisä-Suomen"",""ELY"",""2015-11-30T00:00:00"",""Sastamalan kaupunginkirjasto"",""2014-01-01 00:00:00"",""fi"",""hankkee",
"Barnens lördag,""Kirjastohenkilöstön osaamisen kehittäminen"",""Lapsiperheet"",""Parainen"",""Varsinais-Suomi"",""2014-04-01T00:00:00"",""4000"",""Sydvästra Finland"",""ELY"",""2015-12-31T00:00:00"",""Pargas stadsbibliotek / Pargas bibliotek"",""2014-01-01 00:00:00"",""sv""",
"Barnens lördag,""Kirjastohenkilöstön osaamisen kehittäminen"",""Lapset (alle 13 v.)"",""Parainen"",""Varsinais-Suomi"",""2014-04-01T00:00:00"",""4000"",""Sydvästra Finland"",""ELY"",""2015-12-31T00:00:00"",""Pargas stadsbibliotek / Pargas bibliotek"",""2014-01-01 00:00:0",
"Beckerin Perilliset II,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Kirjaston asiakkaat"",""Kangasniemi"",""Etelä-Savo"",""2012-08-31T00:00:00"",""24500"",""Pohjois-Savon"",""ELY"",""2013-12-30T00:00:00"",""Kangasniemen kunnankirjasto"",""2012-01-01 00:",
"Bibban rules!,""Palvelujen kehittäminen"",""Nuoret (13-19  v.)"",""Pedersören kunta"",""Pohjanmaa"",""2012-04-30T00:00:00"",""21000"",""Pohjanmaan"",""ELY"",""2013-04-29T00:00:00"",""Pedersöre kommunbibliotek"",""2012-01-01 00:00:00"",""sv"",""hankkeet.kirjastot.fi/node/249"",""",
"Biblioteket på kartan genom invånardelaktighet,""Palvelujen kehittäminen"",""Kirjaston asiakkaat"",""Kemiönsaari"",""Varsinais-Suomi"",""2013-05-01T00:00:00"",""7000"",""Varsinais-Suomen"",""ELY"",""2014-12-31T00:00:00"",""Kimitoöns kommunbibliotek"",""2013-01-01 00:00:0",
"Bibliotekets del av \Kulturstigen\"" i Kimitoöns kommun"",""Palvelujen kehittäminen"",""Nuoret (13-19  v.)"",""Kemiönsaari"",""Varsinais-Suomi"",""2012-04-01T00:00:00"",""11000"",""Varsinais-Suomen"",""ELY"",""2013-10-30T00:00:00"",""Kimitoöns kommunbibliotek"",""2012-01-01",
"Bibliotekets del av \Kulturstigen\"" i Kimitoöns kommun"",""Palvelujen kehittäminen"",""Lapset (alle 13 v.)"",""Kemiönsaari"",""Varsinais-Suomi"",""2012-04-01T00:00:00"",""11000"",""Varsinais-Suomen"",""ELY"",""2013-10-30T00:00:00"",""Kimitoöns kommunbibliotek"",""2012-01-0",
"Bibliotekstjänster för specialgrupper,""Palvelujen kehittäminen"",""Erityisryhmät"",""Kokkola"",""Keski-Pohjanmaa"",""2015-09-01T00:00:00"",""11000"",""Regionförvaltningsverket i Västra och Inre Finland"",""ELY"",""2015-12-31T00:00:00"",""Karleby stadsbibliotek-landsk",
"Biisinikkareiden demobileet,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Nuoret (13-19  v.)"",""Tornio"",""Lappi"",""2012-07-31T00:00:00"",""21000"",""Lapin"",""ELY"",""2013-04-29T00:00:00"",""Tornion kaupunginkirjasto"",""2012-01-01 00:00:00"",""fi"",""hank",
"Bittivirrassa kirjastoon! Interaktiivinen tekniikka luo virtuaalisen kylän, yhdistäen kirjaston, koulun, päivä - ja seniorikodin,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Lapset (alle 13 v.)"",""Espoo"",""Uusimaa"",""2012-04-19T00:00:0",
"Bittivirrassa kirjastoon! Interaktiivinen tekniikka luo virtuaalisen kylän, yhdistäen kirjaston, koulun, päivä - ja seniorikodin,""Kirjasto oppimisympäristönä ja yhteisöllisenä toimijana"",""Ikääntyneet"",""Espoo"",""Uusimaa"",""2012-04-19T00:00:00"",""39",
"Bokkarneval ,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Nuoret (13-19  v.)"",""Luoto"",""Pohjanmaa"",""2012-10-29T00:00:00"",""3500"",""Pohjanmaan"",""ELY"",""2013-12-31T00:00:00"",""Larsmo kommunbibliotek"",""2012-01-01 00:00",
"Bokkarneval ,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Lapset (alle 13 v.)"",""Luoto"",""Pohjanmaa"",""2012-10-29T00:00:00"",""3500"",""Pohjanmaan"",""ELY"",""2013-12-31T00:00:00"",""Larsmo kommunbibliotek"",""2012-01-01 00:0",
"Boklust,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Kirjaston henkilökunta"",""Korsnäs"",""Pohjanmaa"",""2014-04-01T00:00:00"",""11500"",""Regionförvaltningsverket i Västra och Inre Finland"",""ELY"",""2014-12-31T00:00:",
"Boklust,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Tietty ammattiryhmä (esim. opettajat)"",""Korsnäs"",""Pohjanmaa"",""2014-04-01T00:00:00"",""11500"",""Regionförvaltningsverket i Västra och Inre Finland"",""ELY"",""20",
"Boklust,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Lapsiperheet"",""Korsnäs"",""Pohjanmaa"",""2014-04-01T00:00:00"",""11500"",""Regionförvaltningsverket i Västra och Inre Finland"",""ELY"",""2014-12-31T00:00:00"",""Korsn�",
"Boklust,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Lapset (alle 13 v.)"",""Korsnäs"",""Pohjanmaa"",""2014-04-01T00:00:00"",""11500"",""Regionförvaltningsverket i Västra och Inre Finland"",""ELY"",""2014-12-31T00:00:00"",",
"Bokprat på finska ,""Lukemisen edistäminen: kirjailijavierailut, kirjavinkkaus, lukupiirit, satutunnit ym."",""Lapset (alle 13 v.)"",""Parainen"",""Varsinais-Suomi"",""2013-09-01T00:00:00"",""1600"",""Varsinais-Suomen"",""ELY"",""2014-12-31T00:00:00"",""Pargas stadsbiblio",
"Borgå Gymnasiumin museokirjaston ja Porneesin lainakirjaston aineistojen digitointi,""Digitointi"",""Tietty ammattiryhmä (esim. opettajat)"",""Porvoo"",""Uusimaa"",""2012-02-29T00:00:00"",""60000"",""Uudenmaan ELY-keskus"",""ELY"",""2013-12-30T00:00:00"",""Porvoon kaupung",
"Borgå Gymnasiumin museokirjaston ja Porneesin lainakirjaston aineistojen digitointi,""Digitointi"",""Kirjaston asiakkaat"",""Porvoo"",""Uusimaa"",""2012-02-29T00:00:00"",""60000"",""Uudenmaan ELY-keskus"",""ELY"",""2013-12-30T00:00:00"",""Porvoon kaupunginkirjasto - Uudenm",
"Borgå Gymnasiumin museokirjaston käsikirjoitusten digitoinnin jatko,""Digitointi"",""Tietty ammattiryhmä (esim. opettajat)"",""Porvoo"",""Uusimaa"",""2013-04-01T00:00:00"",""36500"",""Etelä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Porvoon kaupunginkirjasto - Uudenmaan",
"Borgå Gymnasiumin museokirjaston käsikirjoitusten digitoinnin jatko,""Digitointi"",""Kirjaston asiakkaat"",""Porvoo"",""Uusimaa"",""2013-04-01T00:00:00"",""36500"",""Etelä-Suomen"",""ELY"",""2015-12-31T00:00:00"",""Porvoon kaupunginkirjasto - Uudenmaan maakuntakirjasto"",",
"Borgå Gymnasiumin museokirjaston kirjojen, karttojen ja käsikirjoitusten luetteloinnin jatko,""Kokoelmien kehittäminen, e-aineistot"",""Tietty ammattiryhmä (esim. opettajat)"",""Porvoo"",""Uusimaa"",""2013-09-01T00:00:00"",""29800"",""Uudenmaan"",""ELY"",""2014-03-31T",
"Borgå Gymnasiumin museokirjaston kirjojen, karttojen ja käsikirjoitusten luetteloinnin jatko,""Kokoelmien kehittäminen, e-aineistot"",""Kirjaston asiakkaat"",""Porvoo"",""Uusimaa"",""2013-09-01T00:00:00"",""29800"",""Uudenmaan"",""ELY"",""2014-03-31T00:00:00"",""Porvoon ",
"Dataprojektorilla kerralla isommalle yleisölle,""Laitehankinnat"",""Lapsiperheet"",""Teuva"",""Etelä-Pohjanmaa"",""2011-10-19T00:00:00"",""2100"",""Pohjanmaan"",""ELY"",""2012-12-30T00:00:00"",""Teuvan kunnankirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjastot.fi/node",
"Dataprojektorilla kerralla isommalle yleisölle,""Laitehankinnat"",""Kirjaston henkilökunta"",""Teuva"",""Etelä-Pohjanmaa"",""2011-10-19T00:00:00"",""2100"",""Pohjanmaan"",""ELY"",""2012-12-30T00:00:00"",""Teuvan kunnankirjasto"",""2012-01-01 00:00:00"",""fi"",""hankkeet.kirjas",
